USN,SCODE,CIE,SEE,TOT,RESULT,GRADE,DATE,ExamType
4JN19CS039,18ME25,50,29,79,P,8,Jul-20,Regular
4JN19CS039,18CHEL26,50,29,79,P,8,Jul-20,Regular
4JN19CS039,18CPL27,47,29,76,P,8,Jul-20,Regular
4JN19CS039,18EGH28,34,29,63,P,7,Jul-20,Regular
4JN19CS028,18MAT21,48,25,73,P,8,Jul-20,Regular
4JN19CS028,18CHE22,49,25,74,P,8,Jul-20,Regular
4JN19CS028,18CPS23,38,25,63,P,7,Jul-20,Regular
4JN19CS028,18ELN24,50,25,75,P,8,Jul-20,Regular
4JN19CS028,18ME25,45,25,70,P,8,Jul-20,Regular
4JN19CS028,18CHEL26,47,25,72,P,8,Jul-20,Regular
4JN19CS028,18CPL27,44,25,69,P,7,Jul-20,Regular
4JN19CS028,18EGH28,28,25,53,P,6,Jul-20,Regular
4JN19CS009,18MAT21,45,26,71,P,8,Jul-20,Regular
4JN19CS009,18CHE22,49,26,75,P,8,Jul-20,Regular
4JN19CS009,18CPS23,38,26,64,P,7,Jul-20,Regular
4JN19CS009,18ELN24,49,26,75,P,8,Jul-20,Regular
4JN19CS009,18ME25,42,26,68,P,7,Jul-20,Regular
4JN19CS009,18CHEL26,47,26,73,P,8,Jul-20,Regular
4JN19CS009,18CPL27,44,26,70,P,8,Jul-20,Regular
4JN19CS009,18EGH28,29,26,55,P,6,Jul-20,Regular
4JN19CS006,18MAT21,50,37,87,P,9,Jul-20,Regular
4JN19CS006,18CHE22,49,37,86,P,9,Jul-20,Regular
4JN19CS006,18CPS23,50,37,87,P,9,Jul-20,Regular
4JN19CS006,18ELN24,50,37,87,P,9,Jul-20,Regular
4JN19CS006,18ME25,49,37,86,P,9,Jul-20,Regular
4JN19CS006,18CHEL26,50,37,87,P,9,Jul-20,Regular
4JN19CS006,18CPL27,50,37,87,P,9,Jul-20,Regular
4JN19CS006,18EGH28,28,37,65,P,7,Jul-20,Regular
4JN19CS015,18MAT21,50,35,85,P,9,Jul-20,Regular
4JN19CS015,18CHE22,50,35,85,P,9,Jul-20,Regular
4JN19CS015,18CPS23,44,35,79,P,8,Jul-20,Regular
4JN19CS015,18ELN24,50,35,85,P,9,Jul-20,Regular
4JN19CS015,18ME25,47,35,82,P,9,Jul-20,Regular
4JN19CS015,18CHEL26,50,35,85,P,9,Jul-20,Regular
4JN19CS015,18CPL27,50,35,85,P,9,Jul-20,Regular
4JN19CS015,18EGH28,32,35,67,P,7,Jul-20,Regular
4JN19CS020,18MAT21,50,37,87,P,9,Jul-20,Regular
4JN19CS020,18CHE22,49,37,86,P,9,Jul-20,Regular
4JN19CS020,18CPS23,42,37,79,P,8,Jul-20,Regular
4JN19CS020,18ELN24,50,37,87,P,9,Jul-20,Regular
4JN19CS020,18ME25,49,37,86,P,9,Jul-20,Regular
4JN19CS020,18CHEL26,49,37,86,P,9,Jul-20,Regular
4JN19CS020,18CPL27,50,37,87,P,9,Jul-20,Regular
4JN19CS020,18EGH28,37,37,74,P,8,Jul-20,Regular
4JN19CS057,18MAT21,50,41,91,P,10,Jul-20,Regular
4JN19CS057,18CHE22,49,41,90,P,10,Jul-20,Regular
4JN19CS057,18CPS23,38,41,79,P,8,Jul-20,Regular
4JN19CS057,18ELN24,50,41,91,P,10,Jul-20,Regular
4JN19CS057,18ME25,49,41,90,P,10,Jul-20,Regular
4JN19CS057,18CHEL26,47,41,88,P,9,Jul-20,Regular
4JN19CS057,18CPL27,38,41,79,P,8,Jul-20,Regular
4JN19CS057,18EGH28,39,41,80,P,9,Jul-20,Regular
4JN19CS077,18MAT21,50,31,81,P,9,Jul-20,Regular
4JN19CS077,18CHE22,50,31,81,P,9,Jul-20,Regular
4JN19CS077,18CPS23,50,31,81,P,9,Jul-20,Regular
4JN19CS077,18ELN24,50,31,81,P,9,Jul-20,Regular
4JN19CS077,18ME25,50,31,81,P,9,Jul-20,Regular
4JN19CS077,18CHEL26,49,31,80,P,9,Jul-20,Regular
4JN19CS077,18CPL27,49,31,80,P,9,Jul-20,Regular
4JN19CS077,18EGH28,39,31,70,P,8,Jul-20,Regular
4JN19CS080,18MAT21,49,35,84,P,9,Jul-20,Regular
4JN19CS080,18CHE22,50,35,85,P,9,Jul-20,Regular
4JN19CS080,18CPS23,50,35,85,P,9,Jul-20,Regular
4JN19CS080,18ELN24,48,35,83,P,9,Jul-20,Regular
4JN19CS080,18ME25,49,35,84,P,9,Jul-20,Regular
4JN19CS080,18CHEL26,50,35,85,P,9,Jul-20,Regular
4JN19CS080,18CPL27,38,35,73,P,8,Jul-20,Regular
4JN19CS080,18EGH28,38,35,73,P,8,Jul-20,Regular
4JN19CS081,18MAT21,49,33,82,P,9,Jul-20,Regular
4JN19CS081,18CHE22,50,33,83,P,9,Jul-20,Regular
4JN19CS081,18CPS23,48,33,81,P,9,Jul-20,Regular
4JN19CS081,18ELN24,48,33,81,P,9,Jul-20,Regular
4JN19CS081,18ME25,49,33,82,P,9,Jul-20,Regular
4JN19CS081,18CHEL26,50,33,83,P,9,Jul-20,Regular
4JN19CS081,18CPL27,47,33,80,P,9,Jul-20,Regular
4JN19CS081,18EGH28,30,33,63,P,7,Jul-20,Regular
4JN19CS085,18MAT21,49,36,85,P,9,Jul-20,Regular
4JN19CS085,18CHE22,49,36,85,P,9,Jul-20,Regular
4JN19CS085,18CPS23,49,36,85,P,9,Jul-20,Regular
4JN19CS085,18ELN24,49,36,85,P,9,Jul-20,Regular
4JN19CS085,18ME25,49,36,85,P,9,Jul-20,Regular
4JN19CS085,18CHEL26,48,36,84,P,9,Jul-20,Regular
4JN19CS085,18CPL27,48,36,84,P,9,Jul-20,Regular
4JN19CS085,18EGH28,35,36,71,P,8,Jul-20,Regular
4JN19CS088,18MAT21,49,33,82,P,9,Jul-20,Regular
4JN19CS088,18PHY22,47,33,80,P,9,Jul-20,Regular
4JN19CS088,18ELE23,48,33,81,P,9,Jul-20,Regular
4JN19CS088,18CIV24,50,33,83,P,9,Jul-20,Regular
4JN19CS088,18EGDL25,40,33,73,P,8,Jul-20,Regular
4JN19CS088,18PHYL26,40,33,73,P,8,Jul-20,Regular
4JN19CS088,18ELEL27,42,33,75,P,8,Jul-20,Regular
4JN19CS088,18EGH28,34,33,67,P,7,Jul-20,Regular
4JN19CS121,18MAT21,50,35,85,P,9,Jul-20,Regular
4JN19CS121,18CHE22,49,35,84,P,9,Jul-20,Regular
4JN19CS121,18CPS23,50,35,85,P,9,Jul-20,Regular
4JN19CS121,18ELN24,44,35,79,P,8,Jul-20,Regular
4JN19CS121,18ME25,49,35,84,P,9,Jul-20,Regular
4JN19CS121,18CHEL26,48,35,83,P,9,Jul-20,Regular
4JN19CS121,18CPL27,44,35,79,P,8,Jul-20,Regular
4JN19CS121,18EGH28,33,35,68,P,7,Jul-20,Regular
4JN19CS072,18MAT21,50,28,78,P,8,Jul-20,Regular
4JN19CS072,18CHE22,49,28,77,P,8,Jul-20,Regular
4JN19CS072,18CPS23,48,28,76,P,8,Jul-20,Regular
4JN19CS072,18ELN24,48,28,76,P,8,Jul-20,Regular
4JN19CS072,18ME25,49,28,77,P,8,Jul-20,Regular
4JN19CS072,18CHEL26,49,28,77,P,8,Jul-20,Regular
4JN19CS072,18CPL27,43,28,71,P,8,Jul-20,Regular
4JN19CS072,18EGH28,39,28,67,P,7,Jul-20,Regular
4JN19CS118,18MAT21,50,28,78,P,8,Jul-20,Regular
4JN19CS118,18CHE22,48,28,76,P,8,Jul-20,Regular
4JN19CS118,18CPS23,40,28,68,P,7,Jul-20,Regular
4JN19CS118,18ELN24,49,28,77,P,8,Jul-20,Regular
4JN19CS118,18ME25,49,28,77,P,8,Jul-20,Regular
4JN19CS118,18CHEL26,49,28,77,P,8,Jul-20,Regular
4JN19CS118,18CPL27,38,28,66,P,7,Jul-20,Regular
4JN19CS118,18EGH28,38,28,66,P,7,Jul-20,Regular
4JN19CS016,18MAT21,48,33,81,P,9,Jul-20,Regular
4JN19CS016,18CHE22,49,33,82,P,9,Jul-20,Regular
4JN19CS016,18CPS23,45,33,78,P,8,Jul-20,Regular
4JN19CS016,18ELN24,50,33,83,P,9,Jul-20,Regular
4JN19CS016,18ME25,49,33,82,P,9,Jul-20,Regular
4JN19CS016,18CHEL26,48,33,81,P,9,Jul-20,Regular
4JN19CS016,18CPL27,44,33,77,P,8,Jul-20,Regular
4JN19CS016,18EGH28,35,33,68,P,7,Jul-20,Regular
4JN19CS064,18MAT21,35,25,60,P,7,Jul-20,Regular
4JN19CS064,18CHE22,47,25,72,P,8,Jul-20,Regular
4JN19CS064,18CPS23,44,25,69,P,7,Jul-20,Regular
4JN19CS064,18ELN24,45,25,70,P,8,Jul-20,Regular
4JN19CS064,18ME25,48,25,73,P,8,Jul-20,Regular
4JN19CS064,18CHEL26,48,25,73,P,8,Jul-20,Regular
4JN19CS064,18CPL27,38,25,63,P,7,Jul-20,Regular
4JN19CS064,18EGH28,37,25,62,P,7,Jul-20,Regular
4JN19CS096,18MAT21,50,34,84,P,9,Jul-20,Regular
4JN19CS096,18CHE22,48,34,82,P,9,Jul-20,Regular
4JN19CS096,18CPS23,50,34,84,P,9,Jul-20,Regular
4JN19CS096,18ELN24,45,34,79,P,8,Jul-20,Regular
4JN19CS096,18ME25,49,34,83,P,9,Jul-20,Regular
4JN19CS096,18CHEL26,48,34,82,P,9,Jul-20,Regular
4JN19CS096,18CPL27,47,34,81,P,9,Jul-20,Regular
4JN19CS096,18EGH28,35,34,69,P,7,Jul-20,Regular
4JN19CS124,18MAT21,50,28,78,P,8,Jul-20,Regular
4JN19CS124,18CHE22,47,28,75,P,8,Jul-20,Regular
4JN19CS124,18CPS23,50,28,78,P,8,Jul-20,Regular
4JN19CS124,18ELN24,33,28,61,P,7,Jul-20,Regular
4JN19CS124,18ME25,48,28,76,P,8,Jul-20,Regular
4JN19CS124,18CHEL26,48,28,76,P,8,Jul-20,Regular
4JN19CS124,18CPL27,45,28,73,P,8,Jul-20,Regular
4JN19CS124,18EGH28,39,28,67,P,7,Jul-20,Regular
4JN19CS010,18MAT21,47,27,74,P,8,Jul-20,Regular
4JN19CS010,18CHE22,48,27,75,P,8,Jul-20,Regular
4JN19CS010,18CPS23,38,27,65,P,7,Jul-20,Regular
4JN19CS010,18ELN24,49,27,76,P,8,Jul-20,Regular
4JN19CS010,18ME25,40,27,67,P,7,Jul-20,Regular
4JN19CS010,18CHEL26,45,27,72,P,8,Jul-20,Regular
4JN19CS010,18CPL27,44,27,71,P,8,Jul-20,Regular
4JN19CS010,18EGH28,30,27,57,P,6,Jul-20,Regular
4JN19CS001,18MAT21,50,35,85,P,9,Jul-20,Regular
4JN19CS001,18CHE22,49,35,84,P,9,Jul-20,Regular
4JN19CS001,18CPS23,40,35,75,P,8,Jul-20,Regular
4JN19CS001,18ELN24,50,35,85,P,9,Jul-20,Regular
4JN19CS001,18ME25,44,35,79,P,8,Jul-20,Regular
4JN19CS001,18CHEL26,48,35,83,P,9,Jul-20,Regular
4JN19CS001,18CPL27,44,35,79,P,8,Jul-20,Regular
4JN19CS001,18EGH28,33,35,68,P,7,Jul-20,Regular
4JN19CS002,18MAT21,49,39,88,P,9,Jul-20,Regular
4JN19CS002,18CHE22,50,39,89,P,9,Jul-20,Regular
4JN19CS002,18CPS23,50,39,89,P,9,Jul-20,Regular
4JN19CS002,18ELN24,50,39,89,P,9,Jul-20,Regular
4JN19CS002,18ME25,48,39,87,P,9,Jul-20,Regular
4JN19CS002,18CHEL26,49,39,88,P,9,Jul-20,Regular
4JN19CS002,18CPL27,50,39,89,P,9,Jul-20,Regular
4JN19CS002,18EGH28,32,39,71,P,8,Jul-20,Regular
4JN19CS003,18MAT21,50,41,91,P,10,Jul-20,Regular
4JN19CS003,18CHE22,50,41,91,P,10,Jul-20,Regular
4JN19CS003,18CPS23,43,41,84,P,9,Jul-20,Regular
4JN19CS003,18ELN24,50,41,91,P,10,Jul-20,Regular
4JN19CS003,18ME25,44,41,85,P,9,Jul-20,Regular
4JN19CS003,18CHEL26,50,41,91,P,10,Jul-20,Regular
4JN19CS003,18CPL27,50,41,91,P,10,Jul-20,Regular
4JN19CS003,18EGH28,37,41,78,P,8,Jul-20,Regular
4JN19CS005,18MAT21,50,41,91,P,10,Jul-20,Regular
4JN19CS005,18CHE22,50,41,91,P,10,Jul-20,Regular
4JN19CS005,18CPS23,50,41,91,P,10,Jul-20,Regular
4JN19CS005,18ELN24,50,41,91,P,10,Jul-20,Regular
4JN19CS005,18ME25,49,41,90,P,10,Jul-20,Regular
4JN19CS005,18CHEL26,50,41,91,P,10,Jul-20,Regular
4JN19CS005,18CPL27,50,41,91,P,10,Jul-20,Regular
4JN19CS005,18EGH28,35,41,76,P,8,Jul-20,Regular
4JN19CS007,18MAT21,48,37,85,P,9,Jul-20,Regular
4JN19CS007,18CHE22,47,37,84,P,9,Jul-20,Regular
4JN19CS007,18CPS23,44,37,81,P,9,Jul-20,Regular
4JN19CS007,18ELN24,50,37,87,P,9,Jul-20,Regular
4JN19CS007,18ME25,48,37,85,P,9,Jul-20,Regular
4JN19CS007,18CHEL26,48,37,85,P,9,Jul-20,Regular
4JN19CS007,18CPL27,50,37,87,P,9,Jul-20,Regular
4JN19CS007,18EGH28,42,37,79,P,8,Jul-20,Regular
4JN19CS008,18MAT21,49,37,86,P,9,Jul-20,Regular
4JN19CS008,18CHE22,49,37,86,P,9,Jul-20,Regular
4JN19CS008,18CPS23,43,37,80,P,9,Jul-20,Regular
4JN19CS008,18ELN24,49,37,86,P,9,Jul-20,Regular
4JN19CS008,18ME25,49,37,86,P,9,Jul-20,Regular
4JN19CS008,18CHEL26,45,37,82,P,9,Jul-20,Regular
4JN19CS008,18CPL27,48,37,85,P,9,Jul-20,Regular
4JN19CS008,18EGH28,39,37,76,P,8,Jul-20,Regular
4JN19CS011,18MAT21,50,39,89,P,9,Jul-20,Regular
4JN19CS011,18CHE22,49,39,88,P,9,Jul-20,Regular
4JN19CS011,18CPS23,50,39,89,P,9,Jul-20,Regular
4JN19CS011,18ELN24,50,39,89,P,9,Jul-20,Regular
4JN19CS011,18ME25,48,39,87,P,9,Jul-20,Regular
4JN19CS011,18CHEL26,50,39,89,P,9,Jul-20,Regular
4JN19CS011,18CPL27,50,39,89,P,9,Jul-20,Regular
4JN19CS011,18EGH28,38,39,77,P,8,Jul-20,Regular
4JN19CS012,18MAT21,49,37,86,P,9,Jul-20,Regular
4JN19CS012,18CHE22,49,37,86,P,9,Jul-20,Regular
4JN19CS012,18CPS23,39,37,76,P,8,Jul-20,Regular
4JN19CS012,18ELN24,50,37,87,P,9,Jul-20,Regular
4JN19CS012,18ME25,47,37,84,P,9,Jul-20,Regular
4JN19CS012,18CHEL26,49,37,86,P,9,Jul-20,Regular
4JN19CS012,18CPL27,50,37,87,P,9,Jul-20,Regular
4JN19CS012,18EGH28,32,37,69,P,7,Jul-20,Regular
4JN19CS013,18MAT21,50,37,87,P,9,Jul-20,Regular
4JN19CS013,18CHE22,49,37,86,P,9,Jul-20,Regular
4JN19CS013,18CPS23,42,37,79,P,8,Jul-20,Regular
4JN19CS013,18ELN24,50,37,87,P,9,Jul-20,Regular
4JN19CS013,18ME25,44,37,81,P,9,Jul-20,Regular
4JN19CS013,18CHEL26,50,37,87,P,9,Jul-20,Regular
4JN19CS013,18CPL27,50,37,87,P,9,Jul-20,Regular
4JN19CS013,18EGH28,39,37,76,P,8,Jul-20,Regular
4JN19CS014,18MAT21,50,40,90,P,10,Jul-20,Regular
4JN19CS014,18CHE22,50,40,90,P,10,Jul-20,Regular
4JN19CS014,18CPS23,48,40,88,P,9,Jul-20,Regular
4JN19CS014,18ELN24,50,40,90,P,10,Jul-20,Regular
4JN19CS014,18ME25,45,40,85,P,9,Jul-20,Regular
4JN19CS014,18CHEL26,48,40,88,P,9,Jul-20,Regular
4JN19CS014,18CPL27,50,40,90,P,10,Jul-20,Regular
4JN19CS014,18EGH28,40,40,80,P,9,Jul-20,Regular
4JN19CS017,18MAT21,48,31,79,P,8,Jul-20,Regular
4JN19CS017,18CHE22,49,31,80,P,9,Jul-20,Regular
4JN19CS017,18CPS23,50,31,81,P,9,Jul-20,Regular
4JN19CS017,18ELN24,50,31,81,P,9,Jul-20,Regular
4JN19CS017,18ME25,49,31,80,P,9,Jul-20,Regular
4JN19CS017,18CHEL26,50,31,81,P,9,Jul-20,Regular
4JN19CS017,18CPL27,50,31,81,P,9,Jul-20,Regular
4JN19CS017,18EGH28,38,31,69,P,7,Jul-20,Regular
4JN19CS018,18MAT21,50,39,89,P,9,Jul-20,Regular
4JN19CS018,18CHE22,49,39,88,P,9,Jul-20,Regular
4JN19CS018,18CPS23,39,39,78,P,8,Jul-20,Regular
4JN19CS018,18ELN24,50,39,89,P,9,Jul-20,Regular
4JN19CS018,18ME25,43,39,82,P,9,Jul-20,Regular
4JN19CS018,18CHEL26,48,39,87,P,9,Jul-20,Regular
4JN19CS018,18CPL27,38,39,77,P,8,Jul-20,Regular
4JN19CS018,18EGH28,45,39,84,P,9,Jul-20,Regular
4JN19CS019,18MAT21,49,36,85,P,9,Jul-20,Regular
4JN19CS019,18CHE22,49,36,85,P,9,Jul-20,Regular
4JN19CS019,18CPS23,38,36,74,P,8,Jul-20,Regular
4JN19CS019,18ELN24,50,36,86,P,9,Jul-20,Regular
4JN19CS019,18ME25,49,36,85,P,9,Jul-20,Regular
4JN19CS019,18CHEL26,50,36,86,P,9,Jul-20,Regular
4JN19CS019,18CPL27,50,36,86,P,9,Jul-20,Regular
4JN19CS019,18EGH28,37,36,73,P,8,Jul-20,Regular
4JN19CS022,18MAT21,50,39,89,P,9,Jul-20,Regular
4JN19CS022,18CHE22,50,39,89,P,9,Jul-20,Regular
4JN19CS022,18CPS23,39,39,78,P,8,Jul-20,Regular
4JN19CS022,18ELN24,50,39,89,P,9,Jul-20,Regular
4JN19CS022,18ME25,49,39,88,P,9,Jul-20,Regular
4JN19CS022,18CHEL26,49,39,88,P,9,Jul-20,Regular
4JN19CS022,18CPL27,50,39,89,P,9,Jul-20,Regular
4JN19CS022,18EGH28,30,39,69,P,7,Jul-20,Regular
4JN19CS023,18MAT21,50,36,86,P,9,Jul-20,Regular
4JN19CS023,18CHE22,49,36,85,P,9,Jul-20,Regular
4JN19CS023,18CPS23,38,36,74,P,8,Jul-20,Regular
4JN19CS023,18ELN24,48,36,84,P,9,Jul-20,Regular
4JN19CS023,18ME25,48,36,84,P,9,Jul-20,Regular
4JN19CS023,18CHEL26,48,36,84,P,9,Jul-20,Regular
4JN19CS023,18CPL27,44,36,80,P,9,Jul-20,Regular
4JN19CS023,18EGH28,30,36,66,P,7,Jul-20,Regular
4JN19CS024,18MAT21,49,32,81,P,9,Jul-20,Regular
4JN19CS024,18CHE22,49,32,81,P,9,Jul-20,Regular
4JN19CS024,18CPS23,43,32,75,P,8,Jul-20,Regular
4JN19CS024,18ELN24,50,32,82,P,9,Jul-20,Regular
4JN19CS024,18ME25,49,32,81,P,9,Jul-20,Regular
4JN19CS024,18CHEL26,48,32,80,P,9,Jul-20,Regular
4JN19CS024,18CPL27,38,32,70,P,8,Jul-20,Regular
4JN19CS024,18EGH28,29,32,61,P,7,Jul-20,Regular
4JN19CS025,18MAT21,49,38,87,P,9,Jul-20,Regular
4JN19CS025,18CHE22,48,38,86,P,9,Jul-20,Regular
4JN19CS025,18CPS23,43,38,81,P,9,Jul-20,Regular
4JN19CS025,18ELN24,50,38,88,P,9,Jul-20,Regular
4JN19CS025,18ME25,49,38,87,P,9,Jul-20,Regular
4JN19CS025,18CHEL26,50,38,88,P,9,Jul-20,Regular
4JN19CS025,18CPL27,50,38,88,P,9,Jul-20,Regular
4JN19CS025,18EGH28,35,38,73,P,8,Jul-20,Regular
4JN19CS026,18MAT21,49,44,93,P,10,Jul-20,Regular
4JN19CS026,18CHE22,49,44,93,P,10,Jul-20,Regular
4JN19CS026,18CPS23,45,44,89,P,9,Jul-20,Regular
4JN19CS026,18ELN24,50,44,94,P,10,Jul-20,Regular
4JN19CS026,18ME25,49,44,93,P,10,Jul-20,Regular
4JN19CS026,18CHEL26,50,44,94,P,10,Jul-20,Regular
4JN19CS026,18CPL27,50,44,94,P,10,Jul-20,Regular
4JN19CS026,18EGH28,38,44,82,P,9,Jul-20,Regular
4JN19CS027,18MAT21,50,43,93,P,10,Jul-20,Regular
4JN19CS027,18CHE22,49,43,92,P,10,Jul-20,Regular
4JN19CS027,18CPS23,50,43,93,P,10,Jul-20,Regular
4JN19CS027,18ELN24,50,43,93,P,10,Jul-20,Regular
4JN19CS027,18ME25,49,43,92,P,10,Jul-20,Regular
4JN19CS027,18CHEL26,50,43,93,P,10,Jul-20,Regular
4JN19CS027,18CPL27,50,43,93,P,10,Jul-20,Regular
4JN19CS027,18EGH28,37,43,80,P,9,Jul-20,Regular
4JN19CS030,18MAT21,47,32,79,P,8,Jul-20,Regular
4JN19CS030,18CHE22,49,32,81,P,9,Jul-20,Regular
4JN19CS030,18CPS23,38,32,70,P,8,Jul-20,Regular
4JN19CS030,18ELN24,50,32,82,P,9,Jul-20,Regular
4JN19CS030,18ME25,42,32,74,P,8,Jul-20,Regular
4JN19CS030,18CHEL26,48,32,80,P,9,Jul-20,Regular
4JN19CS030,18CPL27,48,32,80,P,9,Jul-20,Regular
4JN19CS030,18EGH28,38,32,70,P,8,Jul-20,Regular
4JN19CS031,18MAT21,50,36,86,P,9,Jul-20,Regular
4JN19CS031,18CHE22,48,36,84,P,9,Jul-20,Regular
4JN19CS031,18CPS23,39,36,75,P,8,Jul-20,Regular
4JN19CS031,18ELN24,50,36,86,P,9,Jul-20,Regular
4JN19CS031,18ME25,43,36,79,P,8,Jul-20,Regular
4JN19CS031,18CHEL26,45,36,81,P,9,Jul-20,Regular
4JN19CS031,18CPL27,44,36,80,P,9,Jul-20,Regular
4JN19CS031,18EGH28,37,36,73,P,8,Jul-20,Regular
4JN19CS033,18MAT21,50,34,84,P,9,Jul-20,Regular
4JN19CS033,18CHE22,49,34,83,P,9,Jul-20,Regular
4JN19CS033,18CPS23,42,34,76,P,8,Jul-20,Regular
4JN19CS033,18ELN24,50,34,84,P,9,Jul-20,Regular
4JN19CS033,18ME25,49,34,83,P,9,Jul-20,Regular
4JN19CS033,18CHEL26,49,34,83,P,9,Jul-20,Regular
4JN19CS033,18CPL27,47,34,81,P,9,Jul-20,Regular
4JN19CS033,18EGH28,42,34,76,P,8,Jul-20,Regular
4JN19CS034,18MAT21,50,32,82,P,9,Jul-20,Regular
4JN19CS034,18CHE22,49,32,81,P,9,Jul-20,Regular
4JN19CS034,18CPS23,43,32,75,P,8,Jul-20,Regular
4JN19CS034,18ELN24,49,32,81,P,9,Jul-20,Regular
4JN19CS034,18ME25,50,32,82,P,9,Jul-20,Regular
4JN19CS034,18CHEL26,50,32,82,P,9,Jul-20,Regular
4JN19CS034,18CPL27,39,32,71,P,8,Jul-20,Regular
4JN19CS034,18EGH28,32,32,64,P,7,Jul-20,Regular
4JN19CS035,18MAT21,50,36,86,P,9,Jul-20,Regular
4JN19CS035,18CHE22,50,36,86,P,9,Jul-20,Regular
4JN19CS035,18CPS23,42,36,78,P,8,Jul-20,Regular
4JN19CS035,18ELN24,50,36,86,P,9,Jul-20,Regular
4JN19CS035,18ME25,50,36,86,P,9,Jul-20,Regular
4JN19CS035,18CHEL26,50,36,86,P,9,Jul-20,Regular
4JN19CS035,18CPL27,38,36,74,P,8,Jul-20,Regular
4JN19CS035,18EGH28,35,36,71,P,8,Jul-20,Regular
4JN19CS036,18MAT21,50,38,88,P,9,Jul-20,Regular
4JN19CS036,18CHE22,49,38,87,P,9,Jul-20,Regular
4JN19CS036,18CPS23,43,38,81,P,9,Jul-20,Regular
4JN19CS036,18ELN24,50,38,88,P,9,Jul-20,Regular
4JN19CS036,18ME25,50,38,88,P,9,Jul-20,Regular
4JN19CS036,18CHEL26,48,38,86,P,9,Jul-20,Regular
4JN19CS036,18CPL27,39,38,77,P,8,Jul-20,Regular
4JN19CS036,18EGH28,37,38,75,P,8,Jul-20,Regular
4JN19CS037,18MAT21,50,37,87,P,9,Jul-20,Regular
4JN19CS037,18CHE22,49,37,86,P,9,Jul-20,Regular
4JN19CS037,18CPS23,40,37,77,P,8,Jul-20,Regular
4JN19CS037,18ELN24,50,37,87,P,9,Jul-20,Regular
4JN19CS037,18ME25,50,37,87,P,9,Jul-20,Regular
4JN19CS037,18CHEL26,47,37,84,P,9,Jul-20,Regular
4JN19CS037,18CPL27,47,37,84,P,9,Jul-20,Regular
4JN19CS037,18EGH28,28,37,65,P,7,Jul-20,Regular
4JN19CS038,18MAT21,50,41,91,P,10,Jul-20,Regular
4JN19CS038,18CHE22,49,41,90,P,10,Jul-20,Regular
4JN19CS038,18CPS23,39,41,80,P,9,Jul-20,Regular
4JN19CS038,18ELN24,50,41,91,P,10,Jul-20,Regular
4JN19CS038,18ME25,50,41,91,P,10,Jul-20,Regular
4JN19CS038,18CHEL26,49,41,90,P,10,Jul-20,Regular
4JN19CS038,18CPL27,47,41,88,P,9,Jul-20,Regular
4JN19CS038,18EGH28,32,41,73,P,8,Jul-20,Regular
4JN19CS040,18MAT21,50,31,81,P,9,Jul-20,Regular
4JN19CS040,18CHE22,49,31,80,P,9,Jul-20,Regular
4JN19CS040,18CPS23,39,31,70,P,8,Jul-20,Regular
4JN19CS040,18ELN24,49,31,80,P,9,Jul-20,Regular
4JN19CS040,18ME25,49,31,80,P,9,Jul-20,Regular
4JN19CS040,18CHEL26,49,31,80,P,9,Jul-20,Regular
4JN19CS040,18CPL27,47,31,78,P,8,Jul-20,Regular
4JN19CS040,18EGH28,29,31,60,P,7,Jul-20,Regular
4JN19CS041,18MAT21,50,40,90,P,10,Jul-20,Regular
4JN19CS041,18CHE22,50,40,90,P,10,Jul-20,Regular
4JN19CS041,18CPS23,43,40,83,P,9,Jul-20,Regular
4JN19CS041,18ELN24,50,40,90,P,10,Jul-20,Regular
4JN19CS041,18ME25,50,40,90,P,10,Jul-20,Regular
4JN19CS041,18CHEL26,50,40,90,P,10,Jul-20,Regular
4JN19CS041,18CPL27,38,40,78,P,8,Jul-20,Regular
4JN19CS041,18EGH28,40,40,80,P,9,Jul-20,Regular
4JN19CS042,18MAT21,50,34,84,P,9,Jul-20,Regular
4JN19CS042,18CHE22,49,34,83,P,9,Jul-20,Regular
4JN19CS042,18CPS23,38,34,72,P,8,Jul-20,Regular
4JN19CS042,18ELN24,50,34,84,P,9,Jul-20,Regular
4JN19CS042,18ME25,49,34,83,P,9,Jul-20,Regular
4JN19CS042,18CHEL26,49,34,83,P,9,Jul-20,Regular
4JN19CS042,18CPL27,38,34,72,P,8,Jul-20,Regular
4JN19CS042,18EGH28,28,34,62,P,7,Jul-20,Regular
4JN19CS043,18MAT21,50,32,82,P,9,Jul-20,Regular
4JN19CS043,18CHE22,48,32,80,P,9,Jul-20,Regular
4JN19CS043,18CPS23,38,32,70,P,8,Jul-20,Regular
4JN19CS043,18ELN24,49,32,81,P,9,Jul-20,Regular
4JN19CS043,18ME25,49,32,81,P,9,Jul-20,Regular
4JN19CS043,18CHEL26,48,32,80,P,9,Jul-20,Regular
4JN19CS043,18CPL27,38,32,70,P,8,Jul-20,Regular
4JN19CS043,18EGH28,43,32,75,P,8,Jul-20,Regular
4JN19CS044,18MAT21,50,37,87,P,9,Jul-20,Regular
4JN19CS044,18CHE22,49,37,86,P,9,Jul-20,Regular
4JN19CS044,18CPS23,43,37,80,P,9,Jul-20,Regular
4JN19CS044,18ELN24,50,37,87,P,9,Jul-20,Regular
4JN19CS044,18ME25,49,37,86,P,9,Jul-20,Regular
4JN19CS044,18CHEL26,49,37,86,P,9,Jul-20,Regular
